Citizen_ID,Area_Sector,Issue_Type,Complaint_Text,Severity_Level,Reported_Time,Resolution_Time_Hours,Assigned_Department,Satisfaction_Rating,Followup_Required,Latitude,Longitude,AI_Priority_Score
C1540,D2,Pollutn,Director interview then fire quite song drive.,Critcal,18-04-2025 20:50,,Road Dept,,Yes,19.061232,73.026452,0.47
C1541,B2,Stret Light,Interesting town commercial fear garden east can name job interesting if example process include he.,Hi,07-05-2025 08:20,,Watr Dept,1,No,19.150674,72.861669,0.46
C1542,B2,Watr,Say cut begin lot exist international chair machine stock material wear fall skill my significant cell.,Med,14-10-2025 16:37,72,Road Dept,5,Yes,19.218537,72.968184,0.74
C1543,C2,Pollutn,Fast hair that feeling bill wall camera price total almost bill mind.,Critcal,24-11-2025 01:29,,,2,No,19.149891,73.049367,0.58
C1544,C1,Trafic,Improve business position conference business since risk green begin appear both heart financial hand.,Hi,18-05-2025 08:46,101,Elect Dept,4,Yes,19.173783,72.861879,0.13
C1545,B1,Watr,Specific evidence bank media girl peace whole else feeling play practice street.,Hi,20-03-2025 21:15,31,SmartWifiDept,4,Yes,19.202977,72.979553,0.28
C1546,A2,WiFiIssu,Office effect address number yet service voice direction say when still science visit ground.,Med,05-08-2025 11:35,46,Elect Dept,3,No,19.126521,73.003118,0.48
C1547,A1,Pollutn,Think issue week last four cover shake customer it statement skin memory.,Critcal,24-11-2025 10:45,72,SmartWifiDept,4,No,19.109964,72.953785,0.22
C1548,D1,Garbge,Leg better court smile group statement carry structure to.,Hi,14-11-2025 13:19,85,Elect Dept,4,No,19.019296,72.972457,0.53
C1549,A2,Watr,Officer pick should heart possible Congress board their race become agent garden water safe.,Lo,12-09-2025 21:06,114,SmartWifiDept,1,No,19.041831,72.911136,0.01
C1550,B2,Trafic,Yard especially PM senior miss now drive well state answer night magazine.,Critcal,08-02-2025 10:42,83,SmartWifiDept,5,Yes,19.090917,72.97124,0.64
C1551,D1,Trafic,Crime sister become article bad age throughout letter can.,Hi,04-08-2025 02:43,69,Clean Dept,,No,19.145127,72.975766,0.24
C1552,A1,Pothl,Condition most two exist bit apply want seek official hard write pay.,Critcal,22-10-2025 15:02,18,Watr Dept,3,Yes,19.176463,72.824165,0.68
C1553,D2,Pollutn,Really environment almost interesting yourself military usually.,Lo,05-02-2025 08:32,10,Road Dept,,No,19.238027,72.819359,0.16
C1554,A1,Trafic,Allow position fight heavy analysis tree prevent stuff.,Med,28-03-2025 01:22,34,Watr Dept,,No,19.243909,72.891469,0.32
C1555,B2,Pothl,Case part which me official range so.,Lo,02-11-2025 01:24,91,Road Dept,5,Yes,19.220114,72.976414,0.75
C1556,A2,WiFiIssu,Once hard turn scene executive successful happy certainly low over these draw course field.,Critcal,25-02-2025 05:32,49,Watr Dept,,No,19.081652,72.973318,0.98
C1557,B1,Stret Light,Dinner executive for list because station activity.,Hi,11-03-2025 12:09,16,Clean Dept,4,Yes,19.009783,73.085019,0.15
C1558,B1,Trafic,Least film their for here yourself trouble himself.,Med,04-05-2025 10:05,89,Clean Dept,3,No,19.221772,72.962962,0.8
C1559,D2,Stret Light,Pressure rate law recent move toward become back have in standard country bag top.,Lo,29-09-2025 02:48,117,Clean Dept,,No,19.17592,72.86154,0.43
C1560,B1,Pollutn,Scientist too candidate town direction out house by marriage.,Lo,09-08-2025 00:12,71,Elect Dept,3,Yes,19.25516,72.947898,0.69
C1561,A1,Garbge,Smile south throw store training nature behavior low painting role establish take.,Hi,15-05-2025 01:06,102,Elect Dept,4,No,19.15108,73.004568,0.19
C1562,A1,Pothl,Such player resource among three special plant between them must born page development as treat.,Critcal,13-06-2025 18:23,31,Road Dept,2,No,19.133918,72.981867,0.38
C1563,A1,Garbge,Young century return out middle yeah design mission national class participant color management production nothing.,Hi,03-02-2025 21:52,,SmartWifiDept,2,No,19.002916,73.066304,0.38
C1564,D2,Watr,Whole free draw laugh inside star forget including fill wait then wonder.,Med,25-06-2025 06:17,50,SmartWifiDept,3,Yes,19.279048,73.062701,0.94
C1565,C2,Pollutn,Surface soon quality security ability inside fall customer energy environment same rule your drop.,Critcal,28-10-2025 07:16,91,Watr Dept,3,No,19.195602,72.956299,0.14
C1566,D2,Stret Light,Truth stand school kid involve reduce time site.,Lo,29-06-2025 03:57,40,SmartWifiDept,3,No,19.244898,72.858371,0.37
C1567,B2,WiFiIssu,Animal explain dog great movement total help director page physical.,Critcal,08-12-2025 12:19,19,Watr Dept,1,No,19.24476,73.038439,0.72
C1568,D1,Stret Light,Later animal eat garden husband identify respond read change home ever he paper information.,Critcal,31-10-2025 15:57,33,Clean Dept,5,No,19.086028,73.081517,0.28
C1569,A1,Watr,Leave carry fact evidence who consider friend job grow person goal study amount head.,Critcal,04-06-2025 02:15,98,Elect Dept,3,No,19.066726,72.903601,0
C1570,A1,Pollutn,Consider little certainly do head worry magazine team free story white score road management I else.,Lo,04-03-2025 17:02,110,Watr Dept,1,Yes,19.109414,72.888901,0.12
C1571,A1,Pollutn,Medical start apply site participant road reality worker what share allow make single structure.,Med,18-05-2025 02:10,52,,2,No,19.218118,72.988295,0.19
C1572,D2,Watr,Well ever type environmental reach soldier success hair shake wind this up development space red.,Critcal,20-11-2025 16:08,71,Watr Dept,5,Yes,19.202943,72.883644,0.89
C1573,D2,Trafic,West morning avoid throughout how manager share source focus news story new body scientist.,Hi,23-07-2025 19:46,88,Watr Dept,1,Yes,19.055845,72.831258,0.69
C1574,A1,WiFiIssu,Onto challenge federal fear debate total democratic.,,06-12-2025 15:31,,Elect Dept,2,No,19.131479,72.801426,0.26
C1575,A1,Watr,Voice today report protect identify necessary owner charge family box understand everybody far.,,03-11-2025 02:28,,Road Dept,4,Yes,19.241091,73.06935,0.02
C1576,A2,Pothl,Toward offer either late model parent draw whose site.,Critcal,13-10-2025 13:36,71,,,Yes,19.223959,72.985266,0.82
C1577,D1,Garbge,Majority space real safe dinner beyond buy including thousand across executive small.,Hi,27-04-2025 11:39,67,Clean Dept,1,Yes,19.100018,72.911243,0.35
C1578,D2,Pollutn,Speech television become shake good onto off break majority tough lay remember raise kitchen speak.,Med,04-11-2025 21:15,99,Road Dept,4,No,19.279754,72.992315,0.61
C1579,C1,WiFiIssu,Understand fish catch find standard partner affect reach free organization reach raise line unit.,Med,27-01-2025 19:35,49,Watr Dept,1,No,19.135592,72.824377,0.92
C1580,D1,Garbge,Control eye determine pretty finish positive hour state.,Hi,04-09-2025 23:41,52,SmartWifiDept,2,No,19.028572,72.877458,0.8
C1581,A1,Trafic,Event side treatment eye feel manager item.,Critcal,08-11-2025 04:12,113,Watr Dept,1,Yes,19.123633,73.017475,0.08
C1582,A1,WiFiIssu,Change success bring sense sit artist you recognize figure bar woman owner morning that movement bar.,Critcal,17-03-2025 04:06,104,Elect Dept,2,Yes,19.127917,72.839145,0.03
C1583,B2,Pollutn,Some under view easy team trial specific information big.,Lo,18-09-2025 00:01,109,Road Dept,2,No,19.250014,72.824057,0.26
C1584,A2,WiFiIssu,Compare tough administration door single medical national phone.,Critcal,07-01-2025 18:09,,SmartWifiDept,5,Yes,19.101667,73.068311,0.77
C1585,A1,Watr,Recently member technology wife we strong prepare may six market skin.,Med,09-09-2025 17:49,89,Elect Dept,1,Yes,19.094779,73.040161,0.34
C1586,B1,WiFiIssu,So exist herself serve at environment inside.,Critcal,15-01-2025 07:01,112,Watr Dept,3,Yes,19.063755,72.846648,0.92
C1587,A1,Trafic,Ground key fish green operation source enjoy many boy situation.,Med,24-01-2025 06:15,113,SmartWifiDept,1,Yes,19.059515,72.936232,0.75
C1588,D2,Stret Light,Thus necessary behind president line individual eight.,Hi,01-04-2025 02:19,114,SmartWifiDept,1,No,19.091213,73.009705,0.25
C1589,C2,Stret Light,Upon technology half experience interview wind low sound window.,Lo,04-03-2025 06:45,,SmartWifiDept,2,Yes,19.14345,72.805692,0.22
C1590,A1,Pothl,Deal science important participant allow attention matter thing individual issue summer.,Critcal,08-05-2025 18:28,35,Clean Dept,1,Yes,19.294066,72.841759,0.06
C1591,A1,Stret Light,World election go player skin experience hundred race husband him movie.,Lo,24-01-2025 01:16,29,Watr Dept,1,No,19.246982,72.801719,0.86
C1592,A2,Pothl,Professor rather suddenly voice be red economic expect night tend size.,Med,09-10-2025 05:45,51,Elect Dept,5,No,19.288254,72.861046,0.26
C1593,D1,WiFiIssu,Draw assume claim them send other art that writer entire how.,Med,30-10-2025 06:48,54,Elect Dept,2,No,19.023454,72.973584,0.64
C1594,C2,WiFiIssu,Center east cause rise over stop voice speech explain its appear opportunity run plant ball notice.,Med,01-02-2025 12:27,74,,2,No,19.052926,72.986246,0.45
C1595,C1,Stret Light,Effort standard wish third have away drug work around so agency main whose else she assume.,Hi,24-11-2025 17:59,86,,5,Yes,19.297388,72.901563,0.28
C1596,B2,Watr,Term statement son away ten check list again something reveal especially herself agent.,Lo,11-10-2025 21:23,,Elect Dept,1,Yes,19.260896,73.033666,0.2
C1597,B1,Pothl,White relationship game southern discuss whom choose pay stay education none over up.,Hi,18-10-2025 06:42,38,Elect Dept,,Yes,19.124406,72.83507,0.08
C1598,C1,WiFiIssu,Kind outside modern other then city top Republican talk there safe.,Hi,15-08-2025 17:36,113,Clean Dept,2,No,19.234953,72.88659,0.16
C1599,A2,Pollutn,Now want up response nothing heavy goal series business.,Med,25-06-2025 17:59,63,SmartWifiDept,5,No,19.008071,73.086443,0.12
C1600,D2,Garbge,Either white physical charge coach such individual law data question citizen plant language north assume.,Hi,16-08-2025 16:45,78,Elect Dept,4,Yes,19.191347,73.06942,0.3
C1601,D1,Pollutn,Present threat simply see enough artist challenge according collection or ball eat interview big.,Hi,26-10-2025 20:39,36,SmartWifiDept,2,Yes,19.005267,73.058636,0.48
C1602,B2,Watr,Cover reveal and amount property lawyer star visit any serious happen tonight forget.,Critcal,26-11-2025 23:33,,SmartWifiDept,3,No,19.281578,73.03159,0.52
C1603,A2,Stret Light,Middle leg matter treatment international sign way.,Lo,07-08-2025 07:14,43,Watr Dept,4,Yes,19.207978,73.064757,0.21
C1604,D1,Pothl,Suddenly money carry probably move build news assume yourself bit ball human her prove.,Critcal,18-10-2025 10:24,111,,4,Yes,19.03399,72.898923,0.39
C1605,C1,Stret Light,Deal low cut simple cold government magazine economy stuff.,,24-11-2025 08:00,34,Elect Dept,,No,19.003463,72.880497,0.09
C1606,D1,Pothl,Country really wonder exist husband source care government.,Critcal,25-11-2025 19:37,118,Clean Dept,5,Yes,19.262437,72.937733,0.69
C1607,B1,Stret Light,After lay three already husband result contain pass push computer cost series loss.,Hi,07-01-2025 00:21,38,Clean Dept,4,No,19.200081,72.848958,1
C1608,B1,Garbge,Yes ago stand dream mind response program require suddenly account politics though character cell marriage their.,Med,18-02-2025 03:10,67,SmartWifiDept,4,Yes,19.136577,72.908594,0.95
C1609,D1,Pollutn,Huge shoulder similar place crime none court power position force fish organization stuff pass.,Med,03-06-2025 20:29,,Clean Dept,3,Yes,19.247595,72.829346,0.72
C1610,B1,Pollutn,Team particularly ability specific have stuff compare industry world.,Lo,27-05-2025 02:43,120,Road Dept,4,Yes,19.247934,72.945439,0.9
C1611,D2,Watr,Environment after decision total song need answer movie south goal team paper area range up but.,Med,10-05-2025 19:47,32,Road Dept,2,No,19.196218,72.818152,0.52
C1612,B2,Pollutn,Song course detail suffer every evening would indeed affect same say act indeed authority hard.,Med,31-05-2025 04:21,111,,2,Yes,19.285795,73.089207,0.73
C1613,C1,Garbge,No throw no accept imagine film section way head.,Critcal,16-08-2025 21:03,3,Clean Dept,1,No,19.106295,72.940125,1
C1614,C1,Trafic,Team international face edge fill nearly say shoulder truth represent could pull sea small score.,Critcal,02-08-2025 08:23,117,Road Dept,2,Yes,19.089414,72.801456,0.55
C1615,C1,Garbge,Thank name including others sell increase buy little various star show conference exist.,Hi,22-03-2025 16:23,22,Road Dept,5,No,19.087951,73.055307,0.84
C1616,D1,WiFiIssu,My establish president dream out later your people accept pass over under beyond.,Lo,06-10-2025 11:30,64,Clean Dept,5,Yes,19.030814,72.948566,0.64
C1617,B2,Watr,Activity accept trial inside prevent seem total foreign institution clearly those despite.,Med,13-02-2025 03:55,25,Watr Dept,3,No,19.291939,73.018851,0.66
C1618,D2,Stret Light,Speech fish name stop national attention away camera focus suggest also language beyond many.,Hi,07-04-2025 21:03,38,Elect Dept,2,Yes,19.078477,72.836041,0.82
C1619,A1,Garbge,Entire strong head agree quite north between.,Med,10-05-2025 07:18,106,,5,No,19.25952,73.047887,0.79
C1620,A1,Trafic,Beat agree choose option official attention sure campaign partner.,Med,09-04-2025 11:47,101,Elect Dept,5,Yes,19.203286,73.02367,0.31
C1621,D1,Watr,Water a would door here agreement admit data receive how.,Hi,12-07-2025 11:42,999,Watr Dept,5,Yes,19.172262,72.918268,0.82
C1622,D1,Stret Light,She answer white color senior treatment how six war safe.,Critcal,04-08-2025 12:10,100,Watr Dept,3,Yes,19.206059,72.887093,0.17
C1623,B1,Pollutn,Whose rich her fund realize party every car pattern coach money.,Critcal,13-09-2025 22:22,91,Road Dept,4,No,19.009669,72.977743,0.29
C1624,C1,Stret Light,Position student reality nation any pressure focus table without say rest prove.,Hi,09-06-2025 03:00,,Clean Dept,3,No,19.100825,73.07968,0.41
C1625,B1,Stret Light,Send church woman must despite look job reduce nice left away yet environment about law.,,30-10-2025 04:26,9,SmartWifiDept,5,Yes,19.247211,73.044866,0.58
C1626,C1,Stret Light,Point democratic side type yourself although drop current attorney property across score rate physical happen.,Med,29-01-2025 13:35,13,,4,Yes,19.244024,72.909338,0.89
C1627,D1,Pothl,Public will challenge choice how and often office chair its happen long daughter various example.,Med,29-04-2025 19:24,47,Road Dept,4,No,19.291949,73.091298,0.51
C1628,D1,WiFiIssu,Place likely almost feeling discover indicate article soldier wall order perhaps record head war.,Med,06-10-2025 17:57,50,Road Dept,1,Yes,19.037959,72.911349,0.14
C1629,B1,Stret Light,Teach exist physical difference discussion make every future he people interesting network.,Lo,26-01-2025 04:05,38,,5,Yes,19.233953,72.843343,0.38
C1630,D1,Pothl,Last on assume good student trouble I together past argue visit election class.,Critcal,19-01-2025 00:13,78,Watr Dept,,No,19.185158,73.048949,0.28
C1631,B2,Trafic,Executive strategy too easy tree moment seat tax learn control easy ever.,Lo,25-03-2025 12:00,91,Watr Dept,4,Yes,19.254789,72.969379,0.97
C1632,C2,Trafic,Especially senior recent accept will how difficult material space opportunity series computer any baby.,,16-07-2025 17:08,,Watr Dept,5,Yes,19.274763,72.845356,0.64
C1633,C1,Pothl,Role us college specific contain court street finish season summer to tree.,,22-04-2025 10:08,82,Elect Dept,5,No,19.243446,72.867331,0.03
C1634,B1,WiFiIssu,Able security land a stand movie leave.,Lo,11-10-2025 08:48,114,Road Dept,10,Yes,19.201571,72.950492,0.71
C1635,D1,WiFiIssu,Fight boy risk page well safe note follow ability accept however family.,Med,06-01-2025 21:14,59,SmartWifiDept,1,No,19.153272,72.978627,0.91
C1636,B1,Pollutn,Any offer administration increase hold study community fear serious north first idea recent allow adult.,Lo,06-05-2025 14:08,,Elect Dept,,Yes,19.079083,73.010761,0.93
C1637,C2,WiFiIssu,Activity culture coach politics keep onto like book trouble nice fund.,,28-07-2025 12:06,7,,3,No,19.022815,72.892633,0.84
C1638,D2,WiFiIssu,Manage son hard film as particular among bad seat structure third later spring yes.,Hi,26-04-2025 16:29,87,Watr Dept,3,No,19.068684,72.843106,0.65
C1639,D1,Stret Light,Special scientist special into left weight government indicate result suddenly but.,Hi,16-11-2025 03:22,93,Elect Dept,2,Yes,19.007195,72.980507,0.72
C1640,C2,Pollutn,Might church sit structure phone director me.,Med,16-01-2025 15:27,39,Watr Dept,1,No,19.283799,72.917199,0.69
C1641,A1,Garbge,Person perhaps put pick wife make bit receive billion foreign beyond family hair.,Hi,26-06-2025 20:00,95,Watr Dept,2,No,19.163568,73.021388,0.26
C1642,C1,Watr,Themselves beyond pass gun song senior model material ago appear off.,Critcal,31-10-2025 19:50,55,Road Dept,1,No,19.130472,73.062994,0.74
C1643,C1,Pollutn,Amount official official break with mission for claim education term future effort.,Lo,17-08-2025 01:25,,Elect Dept,5,No,19.105285,72.942023,0.56
C1644,A2,Garbge,Collection walk manage join score sit everyone will line beyond military.,Med,14-08-2025 15:51,118,Watr Dept,4,Yes,19.192481,72.992639,0.21
C1645,A2,WiFiIssu,During see reveal tough you hotel past hour full.,Critcal,23-09-2025 14:11,38,Clean Dept,3,No,19.080597,73.039825,0.24
C1646,A2,WiFiIssu,Stand vote last response his adult finally base concern about.,,31-08-2025 03:10,12,SmartWifiDept,5,No,19.173807,72.961461,0.99
C1647,B2,Stret Light,Fine media letter official serve explain information parent act run Mrs author structure those.,Hi,14-07-2025 15:04,85,Road Dept,3,No,19.060581,72.935036,0.59
C1648,C2,Garbge,Perform page produce activity add production smile citizen I center commercial yourself thought detail article least.,Lo,26-10-2025 05:20,38,Road Dept,1,No,19.176059,72.930136,0.74
C1649,D1,WiFiIssu,Particularly citizen project chance quickly player loss finish continue remain both age design room book government.,Hi,07-10-2025 17:08,79,Clean Dept,1,Yes,19.099312,72.986093,0.28
C1650,B2,Garbge,Degree rise grow investment face father run.,Med,04-07-2025 10:08,,Clean Dept,5,Yes,19.198101,72.977519,0.4
C1651,D1,Trafic,Activity authority seem machine development art consumer dream attorney anyone court heart sport.,Critcal,03-06-2025 22:27,101,Elect Dept,4,Yes,19.217587,72.938444,0.45
C1652,D1,Garbge,Hold cell apply bill foot real end own feel debate machine course I imagine of agree.,Lo,19-05-2025 22:30,52,Road Dept,5,Yes,19.174128,72.901002,0.51
C1653,A1,Trafic,Voice approach teacher lay she modern oil sometimes ability country.,Lo,21-11-2025 17:56,70,Clean Dept,3,No,19.275234,73.023806,0.42
C1654,C2,Pothl,Tough similar full wide billion right crime reflect authority happen great.,Critcal,04-05-2025 12:00,101,,5,Yes,19.121729,73.065722,0.57
C1655,C2,WiFiIssu,Require attention along wind result however training ground surface quality rule.,Lo,04-06-2025 20:50,120,Clean Dept,3,No,19.071525,73.061573,0.04
C1656,A2,Trafic,Rate amount arrive ability successful start certainly standard their affect there house up none throw believe.,Hi,23-03-2025 05:50,,SmartWifiDept,3,Yes,19.202373,73.005289,0.21
C1657,A1,Stret Light,Whom born between woman involve tonight somebody have doctor foreign admit worry discuss.,Critcal,06-03-2025 11:04,7,Watr Dept,4,No,19.165026,73.033329,0.49
C1658,B2,Trafic,Campaign just say establish left meet economy end act face child situation.,Hi,05-06-2025 20:59,11,Watr Dept,1,No,19.175063,73.090066,0.18
C1659,C1,WiFiIssu,Push shoulder dog interesting mouth down either year commercial piece type occur tree goal.,Critcal,01-06-2025 02:23,69,Watr Dept,4,Yes,19.221132,72.92523,0.75
C1660,A2,Trafic,Which might common shoulder hotel toward through painting within soldier.,Med,04-08-2025 22:15,,Watr Dept,4,Yes,19.207907,73.013688,0.87
C1661,D1,Pollutn,Suggest impact natural letter these skin hundred.,Critcal,20-11-2025 10:40,12,Road Dept,3,No,19.054651,72.843505,0.63
C1662,B2,Pothl,School knowledge direction nothing star TV identify.,Med,10-02-2025 13:06,81,Road Dept,5,No,19.143278,73.057572,0.15
C1663,D1,Trafic,Edge design three wish perhaps never always less age pass experience baby return hope.,Hi,27-05-2025 04:10,,Clean Dept,3,No,19.087331,72.927719,0.02
C1664,B1,Watr,Trial child pass thing open nature night make unit after bank him month responsibility garden report.,Lo,04-12-2025 15:29,52,Elect Dept,3,No,19.193364,72.850669,0.29
C1665,D2,Pollutn,Those group risk important technology brother rate little conference popular among large.,Critcal,09-04-2025 23:20,82,Watr Dept,2,Yes,19.051885,72.820086,0.39
C1666,B1,Garbge,Two candidate until order hit act camera image choice southern boy oil mouth size soldier no.,Med,17-06-2025 05:51,118,,,Yes,19.289904,72.83373,0.72
C1667,A1,Stret Light,Chance sell day music quality bank attack while sort.,Hi,03-05-2025 08:23,46,SmartWifiDept,1,Yes,19.051574,72.912394,0.33
C1668,C1,Watr,Form too buy serve from me include reason during work accept admit growth.,Lo,23-07-2025 02:57,56,Elect Dept,3,No,19.197434,73.00345,0.32
C1669,D1,Pothl,Answer mouth may identify form section resource serve officer some visit wonder.,,01-09-2025 02:37,93,Watr Dept,2,Yes,19.130772,72.862153,0.95
C1670,B1,WiFiIssu,Value these necessary vote yard reveal example Democrat receive affect.,Med,20-07-2025 21:00,2,,2,Yes,19.162088,73.079742,0.52
C1671,C1,Stret Light,Senior explain source hear candidate goal power.,,14-10-2025 07:55,96,SmartWifiDept,1,Yes,19.260101,73.017892,0.78
C1672,B2,Pothl,Drug up simply institution reveal concern have.,Hi,01-04-2025 12:00,36,Watr Dept,4,Yes,19.016598,72.892816,0
C1673,B1,Watr,Hot wonder so property young feel because anything this subject where idea start federal accept.,Critcal,19-01-2025 06:36,24,Clean Dept,2,No,19.214572,73.004121,0.17
C1674,B1,Stret Light,Environmental success figure section way magazine religious success quickly and under job.,Med,17-04-2025 03:38,,,4,No,19.138173,73.005714,0.37
C1675,C2,Garbge,Recent television success our green majority like.,Critcal,20-08-2025 22:06,101,Elect Dept,2,Yes,19.121883,72.806282,0.7
C1676,A2,Garbge,Authority stock police truth teach step sound Republican agreement.,Critcal,08-12-2025 21:31,13,SmartWifiDept,4,Yes,19.138869,73.07282,0.65
C1677,B2,Pollutn,Yet history star available allow weight agree kid no lay.,Lo,07-04-2025 12:25,27,Elect Dept,4,No,19.173802,73.001911,0.54
C1678,B1,Pothl,Book behind similar certainly window pick major animal.,Critcal,22-05-2025 10:51,51,Road Dept,5,No,19.293064,72.937294,0.45
C1679,B2,Stret Light,Design Congress hotel response my analysis soldier act doctor into.,Hi,29-09-2025 12:38,13,Watr Dept,5,Yes,19.228208,73.056983,0.47
C1680,D2,Watr,Cost just military talk Congress paper wonder none increase this.,Hi,20-09-2025 22:27,9,Road Dept,,Yes,19.129638,72.911636,0.28
C1681,D1,Stret Light,Near place official final perhaps visit risk nearly rise book expert.,Hi,06-03-2025 05:00,24,SmartWifiDept,5,No,19.129662,73.097943,0.46
C1682,D1,Trafic,Dream ahead box city security me program cultural choice memory general know.,Med,08-01-2025 08:42,39,Road Dept,5,No,19.269412,73.081202,0.56
C1683,A2,Trafic,Sign central country mission tonight who sing various worry capital race measure you too.,Med,06-12-2025 08:50,91,SmartWifiDept,4,Yes,19.170537,72.80582,0.46
C1684,D2,Trafic,Quite argue dream enjoy name onto manager behind with institution maybe theory southern fall.,Lo,21-03-2025 22:40,88,SmartWifiDept,,Yes,19.100553,73.097012,0.39
C1685,A2,Pollutn,Surface customer beautiful start per certainly expert system agreement piece fact civil.,Med,12-01-2025 21:27,91,Elect Dept,2,No,19.047936,72.816267,0.95
C1686,C2,WiFiIssu,Thank task order who last road glass game what knowledge on.,Hi,24-08-2025 13:31,14,Road Dept,2,No,19.188038,72.938586,0.59
C1687,A2,Pollutn,Understand run along group yeah its nothing well manager late girl we respond pretty week.,Lo,03-02-2025 23:38,75,Clean Dept,3,Yes,19.248999,72.89091,0.36
C1688,D1,Trafic,Mission either school true environmental program growth special street herself agency order.,Hi,05-07-2025 00:20,,SmartWifiDept,1,No,19.294838,72.899901,0.34
C1689,B2,Stret Light,Statement crime food kind join it right standard budget like usually relate sport such director.,,23-02-2025 06:31,,SmartWifiDept,4,No,19.020089,72.996773,0.92
C1690,A2,WiFiIssu,Police huge ago behavior some understand discussion there.,Med,22-07-2025 13:15,,Watr Dept,3,No,19.162602,72.84784,0.14
C1691,A1,WiFiIssu,Never indeed difference training spend owner down more term.,Critcal,07-11-2025 17:25,45,,5,No,19.138091,72.823368,0.48
C1692,D1,Pollutn,Suddenly mouth performance role fall cause clear.,Critcal,04-08-2025 05:24,100,Elect Dept,2,No,19.034025,72.813388,0.24
C1693,C2,Pollutn,Letter either soon similar today pick cause fight individual truth weight thousand network imagine apply avoid.,Med,06-11-2025 18:24,67,SmartWifiDept,10,No,19.079577,72.882008,0.61
C1694,A1,Trafic,Financial hot finish expert policy floor culture religious bit professor property at find quite cold indicate.,Critcal,20-08-2025 00:54,28,Watr Dept,1,No,19.017477,73.007034,0.48
C1695,B2,Pothl,Strong course use sound shake voice short media.,Critcal,24-10-2025 22:23,31,Clean Dept,3,Yes,19.058037,72.940938,0.62
C1696,D2,Watr,Gas green join black up course over break month audience however weight deep.,Lo,10-10-2025 21:46,90,SmartWifiDept,2,Yes,19.27654,72.896667,0.15
C1697,A2,Pothl,Behavior ten bank despite his not try today car speech will.,Hi,06-06-2025 12:52,92,Clean Dept,3,No,19.154664,73.082654,0.74
C1698,A2,Watr,Agency heart top agreement others week these however attention.,Critcal,15-03-2025 02:26,71,SmartWifiDept,1,Yes,19.110519,73.078207,0.31
C1699,C2,Stret Light,Really determine American scientist card kid fact threat before risk control return over nation.,Hi,21-11-2025 00:49,45,SmartWifiDept,2,No,19.281667,72.946789,0.61
C1700,A2,Trafic,Section people school itself later Mrs somebody history.,Hi,04-02-2025 03:11,67,Clean Dept,1,Yes,19.296553,73.068151,0.99
C1701,A1,Stret Light,High soldier plant though national language attack.,,12-10-2025 18:14,4,Clean Dept,3,Yes,19.025706,73.01668,0.38
C1702,B1,Pothl,Fear learn level quality worker off leave.,Med,11-02-2025 04:56,21,SmartWifiDept,,No,19.016348,72.892702,0.81
C1703,A2,WiFiIssu,Recognize capital organization happen point whatever husband throw.,Lo,18-11-2025 07:47,115,,2,No,19.215612,72.96877,0.69
C1704,C2,WiFiIssu,Second all parent ground training time tough tax for space miss crime six teach sometimes human.,Lo,04-07-2025 12:19,,Clean Dept,,No,19.2914,72.91334,0.1
C1705,C1,Trafic,Control with national top build movement those same positive information.,Critcal,15-07-2025 17:15,110,SmartWifiDept,2,No,19.038575,72.988647,0.87
C1706,C1,Pothl,General evening meeting together carry news budget their sit man ground voice owner now successful.,,05-03-2025 02:37,84,SmartWifiDept,,Yes,19.248419,73.002851,0.29
C1707,A1,Watr,Sell employee born western who agent yard.,Lo,24-11-2025 22:25,65,Road Dept,2,Yes,19.148902,72.979126,0.62
C1708,A1,WiFiIssu,Product note many less in wish ask.,Hi,12-07-2025 15:53,53,Elect Dept,4,Yes,19.065435,72.829591,0.86
C1709,D1,Watr,Simple it matter close recent expect subject themselves organization worry pretty argue discuss.,Lo,30-04-2025 10:20,,Road Dept,3,Yes,19.146642,72.975535,0.83
C1710,B2,Trafic,Eight main there actually agent day teach sing.,Med,15-02-2025 00:59,55,Road Dept,5,No,19.14238,73.083851,0.68
C1711,D2,Stret Light,Interesting election financial interest take for agree senior policy mouth night accept realize party.,Lo,21-10-2025 02:22,62,Watr Dept,5,No,19.228755,72.924328,0.95
C1712,A2,Garbge,Near politics south realize network election style provide team meet draw finish enjoy TV.,Lo,11-05-2025 19:46,118,Clean Dept,1,Yes,19.088567,73.051116,0.81
C1713,D1,Trafic,Deep space step Republican reveal goal wrong room.,Lo,13-01-2025 06:13,47,Road Dept,1,No,19.210832,72.81824,0.56
C1714,A1,Watr,Worry eight tax family those meeting phone idea idea value avoid be example.,,10-03-2025 19:03,,SmartWifiDept,5,No,19.074962,72.807018,0.85
C1715,D2,Stret Light,Account eat own fish history former ever the.,Critcal,07-11-2025 10:42,5,Elect Dept,2,No,19.049422,72.898566,0.43
C1716,C2,Pothl,Feel live identify ready better blood talk tax listen word tonight fact human course.,Lo,19-02-2025 15:58,85,Clean Dept,,No,19.189757,73.08552,0.75
C1717,C2,Trafic,Blood wide candidate short low pretty allow church major employee Democrat.,Critcal,06-02-2025 17:12,41,Elect Dept,5,Yes,19.18579,72.867935,0.55
C1718,D1,Garbge,Scientist mean recognize stock a maintain song.,Med,21-11-2025 16:47,69,Clean Dept,,No,19.265622,73.076115,0.54
C1719,C2,Garbge,Catch out miss table investment rate expert even fast.,,31-08-2025 10:02,,Road Dept,3,Yes,19.031396,73.030123,0.02
