Citizen_ID,Area_Sector,Issue_Type,Complaint_Text,Severity_Level,Reported_Time,Resolution_Time_Hours,Assigned_Department,Satisfaction_Rating,Followup_Required,Latitude,Longitude,AI_Priority_Score
C1505,D1,WiFi Issue,Staff send beyond factor base information tend center film.,High,06-05-2025 10:44,70.0,Smart Wifi Dept,3.0,Yes,19.150913,73.026814,0.98
C1506,C2,Street Light,Meeting voice run face loss purpose probably child beat human common evening.,Medium,23-09-2025 05:56,44.0,Water Dept,3.0,No,19.113687,72.966615,0.36
C1507,B2,Street Light,Opportunity other happy situation chance reach spring.,High,02-05-2025 12:09,63.5,Water Dept,4.0,No,19.0505,73.086533,0.43
C1508,C2,Traffic,Although evening figure left speak state this computer book player sometimes parent room brother very.,High,27-07-2025 15:56,63.5,Roads Dept,5.0,Yes,19.220678,72.990163,0.41
C1509,A1,Garbage,Writer believe fish meet order year agree yard majority east.,Low,12-10-2025 01:45,114.0,Electricity Dept,3.0,No,19.299635,72.828483,0.93
C1510,A1,WiFi Issue,Language never move see meet reveal decision improve live real throughout.,High,28-07-2025 09:36,63.5,Cleanliness Dept,2.0,Yes,19.022486,73.056969,0.14
C1511,C2,Street Light,Shake often still economy face visit analysis fact truth behind baby similar.,Low,29-11-2025 21:14,102.0,Smart Wifi Dept,1.0,No,19.017132,72.993635,0.13
C1512,D2,WiFi Issue,The front might white control whose wrong hand much commercial least animal term.,Low,28-09-2025 21:04,115.0,Cleanliness Dept,1.0,Yes,19.153428,73.08369,0.41
C1513,D2,Garbage,That blood within stop reduce member politics.,Low,18-03-2025 20:59,80.0,Water Dept,1.0,No,19.10573,72.823473,0.95
C1514,A2,Traffic,During step treat face candidate me surface occur half production rather few.,Critical,30-05-2025 07:40,33.0,Smart Wifi Dept,2.0,Yes,19.091609,73.085222,0.53
C1515,B2,Street Light,Place already only kid past thank Democrat world again involve detail talk.,High,16-02-2025 02:28,32.0,Smart Wifi Dept,10.0,Yes,19.234317,73.0304,0.01
C1516,B2,Street Light,Still teacher response she there together cup we safe recent make something animal land.,Critical,23-01-2025 02:02,63.5,Cleanliness Dept,4.0,No,19.154036,73.09661,0.2
C1517,C1,Street Light,Window trouble network beautiful second place after detail often idea industry relate authority no magazine.,High,24-08-2025 19:08,59.0,Cleanliness Dept,4.0,No,19.22935,72.83049,0.19
C1518,B1,Street Light,Change cup modern tough series stage more pull bad visit later decision product lawyer.,High,15-11-2025 19:31,86.0,Smart Wifi Dept,2.0,No,19.055605,72.965435,0.76
C1519,C2,Garbage,Win measure people occur need reality opportunity however address successful these.,High,04-10-2025 03:16,67.0,Electricity Dept,3.0,No,19.057147,73.076312,0.17
C1520,A2,Pothole,Along door in realize sit network nor nature second among party remain game reason like.,Medium,15-06-2025 11:25,118.0,Water Dept,2.0,Yes,19.232828,73.053336,0.22
C1521,A2,Garbage,Population training upon benefit real water record use get medical sport ability order whose test place.,Low,11-05-2025 18:24,90.0,Water Dept,1.0,No,19.216331,72.883139,0.26
C1522,A2,Pothole,Attorney central degree himself all let almost image bag.,Low,09-03-2025 15:05,26.0,Smart Wifi Dept,5.0,Yes,19.084077,72.842857,0.86
C1523,A1,Water,Throughout heart place maintain bad happy do record.,Critical,31-01-2025 03:20,115.0,Cleanliness Dept,2.0,Yes,19.254152,73.083442,0.8
C1524,A1,Traffic,Spring tell serious rate simple debate home simple quite.,Low,23-03-2025 10:06,49.0,Cleanliness Dept,4.0,No,19.188164,72.83251,0.02
C1525,B1,WiFi Issue,Town marriage wife past short never heart.,Medium,06-11-2025 09:14,73.0,Roads Dept,4.0,No,19.040667,72.821438,0.14
C1526,B2,Pollution,Think nature career memory physical edge long direction bad check heavy recognize whether.,High,01-02-2025 07:32,113.0,Smart Wifi Dept,10.0,Yes,19.198997,72.877737,0.74
C1527,D2,Pothole,Available forward argue economic more writer article.,Medium,23-09-2025 11:05,98.0,Roads Dept,1.0,Yes,19.131027,72.997054,0.47
C1528,A1,Street Light,Technology close full group as effect direction quality thank short million these two task vote nice.,High,25-06-2025 02:12,18.0,Cleanliness Dept,3.0,Yes,19.222984,72.909257,0.57
C1529,A2,Pollution,Five song case week nice quite spring this entire by page all.,Low,15-05-2025 09:39,116.0,Smart Wifi Dept,1.0,Yes,19.070637,73.037822,0.27
C1530,D1,WiFi Issue,Gun successful determine federal have card paper.,High,03-06-2025 10:24,48.0,Electricity Dept,4.0,Yes,19.006361,72.942167,0.23
C1531,C1,Garbage,Finally back sometimes drug maintain we line cause would probably usually.,High,05-01-2025 13:13,60.0,Roads Dept,4.0,Yes,19.15401,73.083354,0.75
C1532,B1,WiFi Issue,Pattern cold realize approach during fear less no southern thought majority whose relationship wonder newspaper million.,Critical,17-06-2025 16:03,2.0,Electricity Dept,4.0,Yes,19.175399,72.900161,0.47
C1533,D1,Street Light,Among several long pressure garden side so security would country one contain the until allow.,High,13-05-2025 08:22,63.5,Cleanliness Dept,1.0,Yes,19.214461,73.062317,0.51
C1534,A2,Pollution,Light school many guess understand course wonder rate standard single purpose.,Low,25-09-2025 13:45,109.0,Water Dept,4.0,Yes,19.288034,73.07689,0.04
C1535,B1,Water,Plant me opportunity west small information around hard father girl evening environment.,High,12-10-2025 05:02,88.0,Roads Dept,5.0,No,19.007553,73.033473,0.72
C1536,A2,Pothole,Us health authority individual treat player build raise manager give.,High,20-06-2025 06:08,63.5,Water Dept,4.0,No,19.290063,73.059043,0.88
C1537,D1,Pothole,Vote above although like young sea hundred.,Low,08-05-2025 21:50,46.0,Electricity Dept,5.0,No,19.168243,72.958935,0.65
C1538,B2,Water,Poor some certainly two attention time while simple.,Medium,21-10-2025 05:36,51.0,Electricity Dept,4.0,Yes,19.084857,73.004562,0.57
C1539,B2,Water,Store coach site more pretty worry face stand organization right civil vote blood contain why voice.,Low,23-05-2025 17:43,63.5,Electricity Dept,3.0,Yes,19.140961,72.855839,0.03
C1540,D2,Pollution,Director interview then fire quite song drive.,Critical,18-04-2025 20:50,63.5,Roads Dept,3.0,Yes,19.061232,73.026452,0.47
C1541,B2,Street Light,Interesting town commercial fear garden east can name job interesting if example process include he.,High,07-05-2025 08:20,63.5,Water Dept,1.0,No,19.150674,72.861669,0.46
C1542,B2,Water,Say cut begin lot exist international chair machine stock material wear fall skill my significant cell.,Medium,14-10-2025 16:37,72.0,Roads Dept,5.0,Yes,19.218537,72.968184,0.74
C1543,C2,Pollution,Fast hair that feeling bill wall camera price total almost bill mind.,Critical,24-11-2025 01:29,63.5,Cleanliness Dept,2.0,No,19.149891,73.049367,0.58
C1544,C1,Traffic,Improve business position conference business since risk green begin appear both heart financial hand.,High,18-05-2025 08:46,101.0,Electricity Dept,4.0,Yes,19.173783,72.861879,0.13
C1545,B1,Water,Specific evidence bank media girl peace whole else feeling play practice street.,High,20-03-2025 21:15,31.0,Smart Wifi Dept,4.0,Yes,19.202977,72.979553,0.28
C1546,A2,WiFi Issue,Office effect address number yet service voice direction say when still science visit ground.,Medium,05-08-2025 11:35,46.0,Electricity Dept,3.0,No,19.126521,73.003118,0.48
C1547,A1,Pollution,Think issue week last four cover shake customer it statement skin memory.,Critical,24-11-2025 10:45,72.0,Smart Wifi Dept,4.0,No,19.109964,72.953785,0.22
C1548,D1,Garbage,Leg better court smile group statement carry structure to.,High,14-11-2025 13:19,85.0,Electricity Dept,4.0,No,19.019296,72.972457,0.53
C1549,A2,Water,Officer pick should heart possible Congress board their race become agent garden water safe.,Low,12-09-2025 21:06,114.0,Smart Wifi Dept,1.0,No,19.041831,72.911136,0.01
C1550,B2,Traffic,Yard especially PM senior miss now drive well state answer night magazine.,Critical,08-02-2025 10:42,83.0,Smart Wifi Dept,5.0,Yes,19.090917,72.97124,0.64
C1551,D1,Traffic,Crime sister become article bad age throughout letter can.,High,04-08-2025 02:43,69.0,Cleanliness Dept,3.0,No,19.145127,72.975766,0.24
C1552,A1,Pothole,Condition most two exist bit apply want seek official hard write pay.,Critical,22-10-2025 15:02,18.0,Water Dept,3.0,Yes,19.176463,72.824165,0.68
C1553,D2,Pollution,Really environment almost interesting yourself military usually.,Low,05-02-2025 08:32,10.0,Roads Dept,3.0,No,19.238027,72.819359,0.16
C1554,A1,Traffic,Allow position fight heavy analysis tree prevent stuff.,Medium,28-03-2025 01:22,34.0,Water Dept,3.0,No,19.243909,72.891469,0.32
C1555,B2,Pothole,Case part which me official range so.,Low,02-11-2025 01:24,91.0,Roads Dept,5.0,Yes,19.220114,72.976414,0.75
C1556,A2,WiFi Issue,Once hard turn scene executive successful happy certainly low over these draw course field.,Critical,25-02-2025 05:32,49.0,Water Dept,3.0,No,19.081652,72.973318,0.98
C1557,B1,Street Light,Dinner executive for list because station activity.,High,11-03-2025 12:09,16.0,Cleanliness Dept,4.0,Yes,19.009783,73.085019,0.15
C1558,B1,Traffic,Least film their for here yourself trouble himself.,Medium,04-05-2025 10:05,89.0,Cleanliness Dept,3.0,No,19.221772,72.962962,0.8
C1559,D2,Street Light,Pressure rate law recent move toward become back have in standard country bag top.,Low,29-09-2025 02:48,117.0,Cleanliness Dept,3.0,No,19.17592,72.86154,0.43
C1560,B1,Pollution,Scientist too candidate town direction out house by marriage.,Low,09-08-2025 00:12,71.0,Electricity Dept,3.0,Yes,19.25516,72.947898,0.69
C1561,A1,Garbage,Smile south throw store training nature behavior low painting role establish take.,High,15-05-2025 01:06,102.0,Electricity Dept,4.0,No,19.15108,73.004568,0.19
C1562,A1,Pothole,Such player resource among three special plant between them must born page development as treat.,Critical,13-06-2025 18:23,31.0,Roads Dept,2.0,No,19.133918,72.981867,0.38
C1563,A1,Garbage,Young century return out middle yeah design mission national class participant color management production nothing.,High,03-02-2025 21:52,63.5,Smart Wifi Dept,2.0,No,19.002916,73.066304,0.38
C1564,D2,Water,Whole free draw laugh inside star forget including fill wait then wonder.,Medium,25-06-2025 06:17,50.0,Smart Wifi Dept,3.0,Yes,19.279048,73.062701,0.94
C1565,C2,Pollution,Surface soon quality security ability inside fall customer energy environment same rule your drop.,Critical,28-10-2025 07:16,91.0,Water Dept,3.0,No,19.195602,72.956299,0.14
C1566,D2,Street Light,Truth stand school kid involve reduce time site.,Low,29-06-2025 03:57,40.0,Smart Wifi Dept,3.0,No,19.244898,72.858371,0.37
C1567,B2,WiFi Issue,Animal explain dog great movement total help director page physical.,Critical,08-12-2025 12:19,19.0,Water Dept,1.0,No,19.24476,73.038439,0.72
C1568,D1,Street Light,Later animal eat garden husband identify respond read change home ever he paper information.,Critical,31-10-2025 15:57,33.0,Cleanliness Dept,5.0,No,19.086028,73.081517,0.28
C1569,A1,Water,Leave carry fact evidence who consider friend job grow person goal study amount head.,Critical,04-06-2025 02:15,98.0,Electricity Dept,3.0,No,19.066726,72.903601,0.0
C1570,A1,Pollution,Consider little certainly do head worry magazine team free story white score road management I else.,Low,04-03-2025 17:02,110.0,Water Dept,1.0,Yes,19.109414,72.888901,0.12
C1571,A1,Pollution,Medical start apply site participant road reality worker what share allow make single structure.,Medium,18-05-2025 02:10,52.0,Cleanliness Dept,2.0,No,19.218118,72.988295,0.19
C1572,D2,Water,Well ever type environmental reach soldier success hair shake wind this up development space red.,Critical,20-11-2025 16:08,71.0,Water Dept,5.0,Yes,19.202943,72.883644,0.89
C1573,D2,Traffic,West morning avoid throughout how manager share source focus news story new body scientist.,High,23-07-2025 19:46,88.0,Water Dept,1.0,Yes,19.055845,72.831258,0.69
C1574,A1,WiFi Issue,Onto challenge federal fear debate total democratic.,Low,06-12-2025 15:31,63.5,Electricity Dept,2.0,No,19.131479,72.801426,0.26
C1575,A1,Water,Voice today report protect identify necessary owner charge family box understand everybody far.,Low,03-11-2025 02:28,63.5,Roads Dept,4.0,Yes,19.241091,73.06935,0.02
C1576,A2,Pothole,Toward offer either late model parent draw whose site.,Critical,13-10-2025 13:36,71.0,Cleanliness Dept,3.0,Yes,19.223959,72.985266,0.82
C1577,D1,Garbage,Majority space real safe dinner beyond buy including thousand across executive small.,High,27-04-2025 11:39,67.0,Cleanliness Dept,1.0,Yes,19.100018,72.911243,0.35
C1578,D2,Pollution,Speech television become shake good onto off break majority tough lay remember raise kitchen speak.,Medium,04-11-2025 21:15,99.0,Roads Dept,4.0,No,19.279754,72.992315,0.61
C1579,C1,WiFi Issue,Understand fish catch find standard partner affect reach free organization reach raise line unit.,Medium,27-01-2025 19:35,49.0,Water Dept,1.0,No,19.135592,72.824377,0.92
C1580,D1,Garbage,Control eye determine pretty finish positive hour state.,High,04-09-2025 23:41,52.0,Smart Wifi Dept,2.0,No,19.028572,72.877458,0.8
C1581,A1,Traffic,Event side treatment eye feel manager item.,Critical,08-11-2025 04:12,113.0,Water Dept,1.0,Yes,19.123633,73.017475,0.08
C1582,A1,WiFi Issue,Change success bring sense sit artist you recognize figure bar woman owner morning that movement bar.,Critical,17-03-2025 04:06,104.0,Electricity Dept,2.0,Yes,19.127917,72.839145,0.03
C1583,B2,Pollution,Some under view easy team trial specific information big.,Low,18-09-2025 00:01,109.0,Roads Dept,2.0,No,19.250014,72.824057,0.26
C1584,A2,WiFi Issue,Compare tough administration door single medical national phone.,Critical,07-01-2025 18:09,63.5,Smart Wifi Dept,5.0,Yes,19.101667,73.068311,0.77
C1585,A1,Water,Recently member technology wife we strong prepare may six market skin.,Medium,09-09-2025 17:49,89.0,Electricity Dept,1.0,Yes,19.094779,73.040161,0.34
C1586,B1,WiFi Issue,So exist herself serve at environment inside.,Critical,15-01-2025 07:01,112.0,Water Dept,3.0,Yes,19.063755,72.846648,0.92
C1587,A1,Traffic,Ground key fish green operation source enjoy many boy situation.,Medium,24-01-2025 06:15,113.0,Smart Wifi Dept,1.0,Yes,19.059515,72.936232,0.75
C1588,D2,Street Light,Thus necessary behind president line individual eight.,High,01-04-2025 02:19,114.0,Smart Wifi Dept,1.0,No,19.091213,73.009705,0.25
C1589,C2,Street Light,Upon technology half experience interview wind low sound window.,Low,04-03-2025 06:45,63.5,Smart Wifi Dept,2.0,Yes,19.14345,72.805692,0.22
C1590,A1,Pothole,Deal science important participant allow attention matter thing individual issue summer.,Critical,08-05-2025 18:28,35.0,Cleanliness Dept,1.0,Yes,19.294066,72.841759,0.06
C1591,A1,Street Light,World election go player skin experience hundred race husband him movie.,Low,24-01-2025 01:16,29.0,Water Dept,1.0,No,19.246982,72.801719,0.86
C1592,A2,Pothole,Professor rather suddenly voice be red economic expect night tend size.,Medium,09-10-2025 05:45,51.0,Electricity Dept,5.0,No,19.288254,72.861046,0.26
C1593,D1,WiFi Issue,Draw assume claim them send other art that writer entire how.,Medium,30-10-2025 06:48,54.0,Electricity Dept,2.0,No,19.023454,72.973584,0.64
C1594,C2,WiFi Issue,Center east cause rise over stop voice speech explain its appear opportunity run plant ball notice.,Medium,01-02-2025 12:27,74.0,Cleanliness Dept,2.0,No,19.052926,72.986246,0.45
C1595,C1,Street Light,Effort standard wish third have away drug work around so agency main whose else she assume.,High,24-11-2025 17:59,86.0,Cleanliness Dept,5.0,Yes,19.297388,72.901563,0.28
C1596,B2,Water,Term statement son away ten check list again something reveal especially herself agent.,Low,11-10-2025 21:23,63.5,Electricity Dept,1.0,Yes,19.260896,73.033666,0.2
C1597,B1,Pothole,White relationship game southern discuss whom choose pay stay education none over up.,High,18-10-2025 06:42,38.0,Electricity Dept,3.0,Yes,19.124406,72.83507,0.08
C1598,C1,WiFi Issue,Kind outside modern other then city top Republican talk there safe.,High,15-08-2025 17:36,113.0,Cleanliness Dept,2.0,No,19.234953,72.88659,0.16
C1599,A2,Pollution,Now want up response nothing heavy goal series business.,Medium,25-06-2025 17:59,63.0,Smart Wifi Dept,5.0,No,19.008071,73.086443,0.12
C1600,D2,Garbage,Either white physical charge coach such individual law data question citizen plant language north assume.,High,16-08-2025 16:45,78.0,Electricity Dept,4.0,Yes,19.191347,73.06942,0.3
C1601,D1,Pollution,Present threat simply see enough artist challenge according collection or ball eat interview big.,High,26-10-2025 20:39,36.0,Smart Wifi Dept,2.0,Yes,19.005267,73.058636,0.48
C1602,B2,Water,Cover reveal and amount property lawyer star visit any serious happen tonight forget.,Critical,26-11-2025 23:33,63.5,Smart Wifi Dept,3.0,No,19.281578,73.03159,0.52
C1603,A2,Street Light,Middle leg matter treatment international sign way.,Low,07-08-2025 07:14,43.0,Water Dept,4.0,Yes,19.207978,73.064757,0.21
C1604,D1,Pothole,Suddenly money carry probably move build news assume yourself bit ball human her prove.,Critical,18-10-2025 10:24,111.0,Cleanliness Dept,4.0,Yes,19.03399,72.898923,0.39
C1605,C1,Street Light,Deal low cut simple cold government magazine economy stuff.,Low,24-11-2025 08:00,34.0,Electricity Dept,3.0,No,19.003463,72.880497,0.09
C1606,D1,Pothole,Country really wonder exist husband source care government.,Critical,25-11-2025 19:37,118.0,Cleanliness Dept,5.0,Yes,19.262437,72.937733,0.69
C1607,B1,Street Light,After lay three already husband result contain pass push computer cost series loss.,High,07-01-2025 00:21,38.0,Cleanliness Dept,4.0,No,19.200081,72.848958,1.0
C1608,B1,Garbage,Yes ago stand dream mind response program require suddenly account politics though character cell marriage their.,Medium,18-02-2025 03:10,67.0,Smart Wifi Dept,4.0,Yes,19.136577,72.908594,0.95
C1609,D1,Pollution,Huge shoulder similar place crime none court power position force fish organization stuff pass.,Medium,03-06-2025 20:29,63.5,Cleanliness Dept,3.0,Yes,19.247595,72.829346,0.72
C1610,B1,Pollution,Team particularly ability specific have stuff compare industry world.,Low,27-05-2025 02:43,120.0,Roads Dept,4.0,Yes,19.247934,72.945439,0.9
C1611,D2,Water,Environment after decision total song need answer movie south goal team paper area range up but.,Medium,10-05-2025 19:47,32.0,Roads Dept,2.0,No,19.196218,72.818152,0.52
C1612,B2,Pollution,Song course detail suffer every evening would indeed affect same say act indeed authority hard.,Medium,31-05-2025 04:21,111.0,Cleanliness Dept,2.0,Yes,19.285795,73.089207,0.73
C1613,C1,Garbage,No throw no accept imagine film section way head.,Critical,16-08-2025 21:03,3.0,Cleanliness Dept,1.0,No,19.106295,72.940125,1.0
C1614,C1,Traffic,Team international face edge fill nearly say shoulder truth represent could pull sea small score.,Critical,02-08-2025 08:23,117.0,Roads Dept,2.0,Yes,19.089414,72.801456,0.55
C1615,C1,Garbage,Thank name including others sell increase buy little various star show conference exist.,High,22-03-2025 16:23,22.0,Roads Dept,5.0,No,19.087951,73.055307,0.84
C1616,D1,WiFi Issue,My establish president dream out later your people accept pass over under beyond.,Low,06-10-2025 11:30,64.0,Cleanliness Dept,5.0,Yes,19.030814,72.948566,0.64
C1617,B2,Water,Activity accept trial inside prevent seem total foreign institution clearly those despite.,Medium,13-02-2025 03:55,25.0,Water Dept,3.0,No,19.291939,73.018851,0.66
C1618,D2,Street Light,Speech fish name stop national attention away camera focus suggest also language beyond many.,High,07-04-2025 21:03,38.0,Electricity Dept,2.0,Yes,19.078477,72.836041,0.82
C1619,A1,Garbage,Entire strong head agree quite north between.,Medium,10-05-2025 07:18,106.0,Cleanliness Dept,5.0,No,19.25952,73.047887,0.79
C1620,A1,Traffic,Beat agree choose option official attention sure campaign partner.,Medium,09-04-2025 11:47,101.0,Electricity Dept,5.0,Yes,19.203286,73.02367,0.31
C1621,D1,Water,Water a would door here agreement admit data receive how.,High,12-07-2025 11:42,999.0,Water Dept,5.0,Yes,19.172262,72.918268,0.82
C1622,D1,Street Light,She answer white color senior treatment how six war safe.,Critical,04-08-2025 12:10,100.0,Water Dept,3.0,Yes,19.206059,72.887093,0.17
C1623,B1,Pollution,Whose rich her fund realize party every car pattern coach money.,Critical,13-09-2025 22:22,91.0,Roads Dept,4.0,No,19.009669,72.977743,0.29
C1624,C1,Street Light,Position student reality nation any pressure focus table without say rest prove.,High,09-06-2025 03:00,63.5,Cleanliness Dept,3.0,No,19.100825,73.07968,0.41
C1625,B1,Street Light,Send church woman must despite look job reduce nice left away yet environment about law.,Low,30-10-2025 04:26,9.0,Smart Wifi Dept,5.0,Yes,19.247211,73.044866,0.58
C1626,C1,Street Light,Point democratic side type yourself although drop current attorney property across score rate physical happen.,Medium,29-01-2025 13:35,13.0,Cleanliness Dept,4.0,Yes,19.244024,72.909338,0.89
C1627,D1,Pothole,Public will challenge choice how and often office chair its happen long daughter various example.,Medium,29-04-2025 19:24,47.0,Roads Dept,4.0,No,19.291949,73.091298,0.51
C1628,D1,WiFi Issue,Place likely almost feeling discover indicate article soldier wall order perhaps record head war.,Medium,06-10-2025 17:57,50.0,Roads Dept,1.0,Yes,19.037959,72.911349,0.14
C1629,B1,Street Light,Teach exist physical difference discussion make every future he people interesting network.,Low,26-01-2025 04:05,38.0,Cleanliness Dept,5.0,Yes,19.233953,72.843343,0.38
C1630,D1,Pothole,Last on assume good student trouble I together past argue visit election class.,Critical,19-01-2025 00:13,78.0,Water Dept,3.0,No,19.185158,73.048949,0.28
C1631,B2,Traffic,Executive strategy too easy tree moment seat tax learn control easy ever.,Low,25-03-2025 12:00,91.0,Water Dept,4.0,Yes,19.254789,72.969379,0.97
C1632,C2,Traffic,Especially senior recent accept will how difficult material space opportunity series computer any baby.,Low,16-07-2025 17:08,63.5,Water Dept,5.0,Yes,19.274763,72.845356,0.64
C1633,C1,Pothole,Role us college specific contain court street finish season summer to tree.,Low,22-04-2025 10:08,82.0,Electricity Dept,5.0,No,19.243446,72.867331,0.03
C1634,B1,WiFi Issue,Able security land a stand movie leave.,Low,11-10-2025 08:48,114.0,Roads Dept,10.0,Yes,19.201571,72.950492,0.71
C1635,D1,WiFi Issue,Fight boy risk page well safe note follow ability accept however family.,Medium,06-01-2025 21:14,59.0,Smart Wifi Dept,1.0,No,19.153272,72.978627,0.91
C1636,B1,Pollution,Any offer administration increase hold study community fear serious north first idea recent allow adult.,Low,06-05-2025 14:08,63.5,Electricity Dept,3.0,Yes,19.079083,73.010761,0.93
C1637,C2,WiFi Issue,Activity culture coach politics keep onto like book trouble nice fund.,Low,28-07-2025 12:06,7.0,Cleanliness Dept,3.0,No,19.022815,72.892633,0.84
C1638,D2,WiFi Issue,Manage son hard film as particular among bad seat structure third later spring yes.,High,26-04-2025 16:29,87.0,Water Dept,3.0,No,19.068684,72.843106,0.65
C1639,D1,Street Light,Special scientist special into left weight government indicate result suddenly but.,High,16-11-2025 03:22,93.0,Electricity Dept,2.0,Yes,19.007195,72.980507,0.72
C1640,C2,Pollution,Might church sit structure phone director me.,Medium,16-01-2025 15:27,39.0,Water Dept,1.0,No,19.283799,72.917199,0.69
C1641,A1,Garbage,Person perhaps put pick wife make bit receive billion foreign beyond family hair.,High,26-06-2025 20:00,95.0,Water Dept,2.0,No,19.163568,73.021388,0.26
C1642,C1,Water,Themselves beyond pass gun song senior model material ago appear off.,Critical,31-10-2025 19:50,55.0,Roads Dept,1.0,No,19.130472,73.062994,0.74
C1643,C1,Pollution,Amount official official break with mission for claim education term future effort.,Low,17-08-2025 01:25,63.5,Electricity Dept,5.0,No,19.105285,72.942023,0.56
C1644,A2,Garbage,Collection walk manage join score sit everyone will line beyond military.,Medium,14-08-2025 15:51,118.0,Water Dept,4.0,Yes,19.192481,72.992639,0.21
C1645,A2,WiFi Issue,During see reveal tough you hotel past hour full.,Critical,23-09-2025 14:11,38.0,Cleanliness Dept,3.0,No,19.080597,73.039825,0.24
C1646,A2,WiFi Issue,Stand vote last response his adult finally base concern about.,Low,31-08-2025 03:10,12.0,Smart Wifi Dept,5.0,No,19.173807,72.961461,0.99
C1647,B2,Street Light,Fine media letter official serve explain information parent act run Mrs author structure those.,High,14-07-2025 15:04,85.0,Roads Dept,3.0,No,19.060581,72.935036,0.59
C1648,C2,Garbage,Perform page produce activity add production smile citizen I center commercial yourself thought detail article least.,Low,26-10-2025 05:20,38.0,Roads Dept,1.0,No,19.176059,72.930136,0.74
C1649,D1,WiFi Issue,Particularly citizen project chance quickly player loss finish continue remain both age design room book government.,High,07-10-2025 17:08,79.0,Cleanliness Dept,1.0,Yes,19.099312,72.986093,0.28
C1650,B2,Garbage,Degree rise grow investment face father run.,Medium,04-07-2025 10:08,63.5,Cleanliness Dept,5.0,Yes,19.198101,72.977519,0.4
C1651,D1,Traffic,Activity authority seem machine development art consumer dream attorney anyone court heart sport.,Critical,03-06-2025 22:27,101.0,Electricity Dept,4.0,Yes,19.217587,72.938444,0.45
C1652,D1,Garbage,Hold cell apply bill foot real end own feel debate machine course I imagine of agree.,Low,19-05-2025 22:30,52.0,Roads Dept,5.0,Yes,19.174128,72.901002,0.51
C1653,A1,Traffic,Voice approach teacher lay she modern oil sometimes ability country.,Low,21-11-2025 17:56,70.0,Cleanliness Dept,3.0,No,19.275234,73.023806,0.42
C1654,C2,Pothole,Tough similar full wide billion right crime reflect authority happen great.,Critical,04-05-2025 12:00,101.0,Cleanliness Dept,5.0,Yes,19.121729,73.065722,0.57
C1655,C2,WiFi Issue,Require attention along wind result however training ground surface quality rule.,Low,04-06-2025 20:50,120.0,Cleanliness Dept,3.0,No,19.071525,73.061573,0.04
C1656,A2,Traffic,Rate amount arrive ability successful start certainly standard their affect there house up none throw believe.,High,23-03-2025 05:50,63.5,Smart Wifi Dept,3.0,Yes,19.202373,73.005289,0.21
C1657,A1,Street Light,Whom born between woman involve tonight somebody have doctor foreign admit worry discuss.,Critical,06-03-2025 11:04,7.0,Water Dept,4.0,No,19.165026,73.033329,0.49
C1658,B2,Traffic,Campaign just say establish left meet economy end act face child situation.,High,05-06-2025 20:59,11.0,Water Dept,1.0,No,19.175063,73.090066,0.18
C1659,C1,WiFi Issue,Push shoulder dog interesting mouth down either year commercial piece type occur tree goal.,Critical,01-06-2025 02:23,69.0,Water Dept,4.0,Yes,19.221132,72.92523,0.75
C1660,A2,Traffic,Which might common shoulder hotel toward through painting within soldier.,Medium,04-08-2025 22:15,63.5,Water Dept,4.0,Yes,19.207907,73.013688,0.87
C1661,D1,Pollution,Suggest impact natural letter these skin hundred.,Critical,20-11-2025 10:40,12.0,Roads Dept,3.0,No,19.054651,72.843505,0.63
C1662,B2,Pothole,School knowledge direction nothing star TV identify.,Medium,10-02-2025 13:06,81.0,Roads Dept,5.0,No,19.143278,73.057572,0.15
C1663,D1,Traffic,Edge design three wish perhaps never always less age pass experience baby return hope.,High,27-05-2025 04:10,63.5,Cleanliness Dept,3.0,No,19.087331,72.927719,0.02
C1664,B1,Water,Trial child pass thing open nature night make unit after bank him month responsibility garden report.,Low,04-12-2025 15:29,52.0,Electricity Dept,3.0,No,19.193364,72.850669,0.29
C1665,D2,Pollution,Those group risk important technology brother rate little conference popular among large.,Critical,09-04-2025 23:20,82.0,Water Dept,2.0,Yes,19.051885,72.820086,0.39
C1666,B1,Garbage,Two candidate until order hit act camera image choice southern boy oil mouth size soldier no.,Medium,17-06-2025 05:51,118.0,Cleanliness Dept,3.0,Yes,19.289904,72.83373,0.72
C1667,A1,Street Light,Chance sell day music quality bank attack while sort.,High,03-05-2025 08:23,46.0,Smart Wifi Dept,1.0,Yes,19.051574,72.912394,0.33
C1668,C1,Water,Form too buy serve from me include reason during work accept admit growth.,Low,23-07-2025 02:57,56.0,Electricity Dept,3.0,No,19.197434,73.00345,0.32
C1669,D1,Pothole,Answer mouth may identify form section resource serve officer some visit wonder.,Low,01-09-2025 02:37,93.0,Water Dept,2.0,Yes,19.130772,72.862153,0.95
C1670,B1,WiFi Issue,Value these necessary vote yard reveal example Democrat receive affect.,Medium,20-07-2025 21:00,2.0,Cleanliness Dept,2.0,Yes,19.162088,73.079742,0.52
C1671,C1,Street Light,Senior explain source hear candidate goal power.,Low,14-10-2025 07:55,96.0,Smart Wifi Dept,1.0,Yes,19.260101,73.017892,0.78
C1672,B2,Pothole,Drug up simply institution reveal concern have.,High,01-04-2025 12:00,36.0,Water Dept,4.0,Yes,19.016598,72.892816,0.0
